id,project_id,keyword
5988,693,eriarvoisuus
5989,693,kulttuurienvälisyys
5990,693,monikulttuurisuus
5991,693,kulttuuri
5992,693,kaupunkikulttuuri
5993,693,kaupunkitila
5994,693,poliittinen toiminta
5995,693,viestintä
5996,693,kansalaisjärjestöt
5997,693,kansalaistoiminta
5998,693,etninen identiteetti
5999,693,vapaaehtoistyö
6000,693,nuorisotyö
6001,693,nuorisotilat
6002,693,kolmas sektori
6003,693,maahanmuutto
6004,693,siirtolaisuus
6005,693,yhteisöt
6006,693,julkinen hallinto
6007,693,julkiset tilat
6008,693,kaupunkisuunnittelu
6009,693,etniset vähemmistöt
6010,693,Toronto
6011,693,julkiset kaupunkitilat
6012,693,cultural pluralism
6013,693,cultural interaction
6014,693,public spaces
6015,693,urban spaces
6016,693,urban sociology
6017,693,urban environment
6018,693,urban development
6019,693,social inequality
6020,693,ethnic groups
6021,693,decision-making
6022,693,immigration
6023,693,communities
6024,693,citizen participation
6025,693,politicians
6026,693,services for young people
6027,694,syyttäjät
6028,694,asianajajat
6029,694,oikeuslaitos
6030,694,juristit
6031,694,poliisit (ammatit)
6032,694,historiikit
6033,694,oikeushistoria
6034,694,oikeusjärjestelmät
6035,694,rikosprosessi
6036,694,rikosasiat
6037,694,oikeudenkäynti
6038,694,muistelmat
6039,694,tuomarit
6040,694,johtamiskulttuuri
6041,694,organisaatiot
6042,694,tuomioistuinlaitos
6043,694,lait
6044,694,valtakunnansyyttäjät
6045,694,lainkäyttö
6046,694,haastemiehet
6047,694,court cases
6048,694,court officials and personnel
6049,694,courts
6050,694,history
6051,694,judges
6052,694,law
6053,694,lawyers
6054,694,legal procedure
6055,694,legal profession
6056,695,kulttuuri
6057,695,kulttuurielämä
6058,695,taide-elämä
6059,695,kulttuuritoiminta
6060,695,kulttuuritarjonta
6061,695,kulttuuritapahtumat
6062,695,kulttuurintutkimus
6063,695,taide
6064,695,taiteilijat
6065,695,teatteritaide
6066,695,kulttuurijournalismi
6067,695,oopperataide
6068,695,museot
6069,695,konsertit
6070,695,tanssi
6071,695,elokuvat
6072,695,kirjallisuus
6073,695,arts
6074,695,cinema
6075,695,cultural events
6076,695,cultural life
6077,695,cultural policy
6078,695,cultural research
6079,695,culture
6080,695,dance
6081,695,literature
6082,695,museums
6083,695,music
6084,695,opera
6085,695,performing arts
6086,695,theatre
6087,696,hyvinvointi
6088,696,elinolot
6089,696,palvelut
6090,696,terveys
6091,696,perhepolitiikka
6092,696,hyvinvointipolitiikka
6093,696,sosiaalipolitiikka
6094,696,sosiaaliturva
6095,696,sosiaalipalvelut
6096,696,terveyspalvelut
6097,696,terveyspolitiikka
6098,696,terveydenhuolto
6099,696,sosiaali-indikaattorit
6100,696,ikääntyneet
6101,696,vanhukset
6102,696,eläkeläiset
6103,696,activities of daily living
6104,696,care of the elderly
6105,696,elderly
6106,696,family policy
6107,696,health
6108,696,health policy
6109,696,health services
6110,696,home help
6111,696,housing for the elderly
6112,696,informal care
6113,696,living conditions
6114,696,quality of life
6115,696,satisfaction
6116,696,welfare policy
6117,696,social networks
6118,696,social services
6119,696,social welfare
6120,696,well-being (health)
6121,697,hyvinvointi
6122,697,elinolot
6123,697,palvelut
6124,697,terveys
6125,697,perhepolitiikka
6126,697,hyvinvointipolitiikka
6127,697,sosiaalipolitiikka
6128,697,sosiaaliturva
6129,697,sosiaalipalvelut
6130,697,terveyspalvelut
6131,697,terveyspolitiikka
6132,697,terveydenhuolto
6133,697,sosiaali-indikaattorit
6134,697,activities of daily living
6135,697,family policy
6136,697,health
6137,697,health policy
6138,697,health services
6139,697,housing
6140,697,informal care
6141,697,living conditions
6142,697,quality of life
6143,697,satisfaction
6144,697,welfare policy
6145,697,social networks
6146,697,social services
6147,697,social welfare
6148,697,standard of living
6149,697,well-being (health)
6150,698,perhepolitiikka
6151,698,sosiaali-indikaattorit
6152,698,palvelut
6153,698,hyvinvointi
6154,698,toimeentulo
6155,698,vanhemmuus
6156,698,sukupolvet
6157,698,terveys
6158,698,lapsuus
6159,698,perheet
6160,698,työelämä
6161,698,sosiaalinen tuki
6162,698,childhood
6163,698,children
6164,698,domestic responsibilities
6165,698,families
6166,698,family policy
6167,698,health
6168,698,living conditions
6169,698,occupational life
6170,698,parent participation
6171,698,parental role
6172,698,parental supervision
6173,698,welfare policy
6174,698,social networks
6175,698,social security
6176,698,social services
6177,698,social welfare
6178,698,standard of living
6179,698,well-being (health)
6180,699,hyvinvointi
6181,699,elinolot
6182,699,palvelut
6183,699,terveys
6184,699,perhepolitiikka
6185,699,hyvinvointipolitiikka
6186,699,sosiaalipolitiikka
6187,699,sosiaaliturva
6188,699,sosiaalipalvelut
6189,699,terveyspalvelut
6190,699,terveyspolitiikka
6191,699,terveydenhuolto
6192,699,sosiaali-indikaattorit
6193,699,family policy
6194,699,health
6195,699,health policy
6196,699,health services
6197,699,home help
6198,699,housing
6199,699,informal care
6200,699,living conditions
6201,699,welfare policy
6202,699,social networks
6203,699,social security
6204,699,social services
6205,699,social welfare
6206,699,standard of living
6207,699,well-being (health)
6208,700,hyvinvointi
6209,700,elinolot
6210,700,palvelut
6211,700,terveys
6212,700,hyvinvointipolitiikka
6213,700,sosiaalipolitiikka
6214,700,sosiaaliturva
6215,700,sosiaalipalvelut
6216,700,terveyspalvelut
6217,700,terveyspolitiikka
6218,700,terveydenhuolto
6219,700,indikaattorit
6220,700,sosiaali-indikaattorit
6221,700,activities of daily living
6222,700,care of the elderly
6223,700,elderly
6224,700,family policy
6225,700,health
6226,700,health policy
6227,700,health services
6228,700,home help
6229,700,housing for the elderly
6230,700,living conditions
6231,700,quality of life
6232,700,satisfaction
6233,700,welfare policy
6234,700,social networks
6235,700,social services
6236,700,social welfare
6237,700,well-being (health)
6238,701,hyvinvointi
6239,701,elinolot
6240,701,palvelut
6241,701,terveys
6242,701,perhepolitiikka
6243,701,hyvinvointipolitiikka
6244,701,sosiaalipolitiikka
6245,701,sosiaaliturva
6246,701,sosiaalipalvelut
6247,701,terveyspalvelut
6248,701,terveyspolitiikka
6249,701,terveydenhuolto
6250,701,indikaattorit
6251,701,sosiaali-indikaattorit
6252,701,activities of daily living
6253,701,family policy
6254,701,health
6255,701,health policy
6256,701,health services
6257,701,home help
6258,701,housing
6259,701,living conditions
6260,701,quality of life
6261,701,satisfaction
6262,701,welfare policy
6263,701,social networks
6264,701,social security
6265,701,social services
6266,701,social welfare
6267,701,well-being (health)
6268,702,yrittäjyys
6269,702,kehitys
6270,702,historia
6271,702,kunnanhallitukset
6272,702,elinkeinoelämä
6273,702,haastattelut
6274,702,teemahaastattelut
6275,702,Kauhajoki
6276,702,luottamustoimet
6277,702,virkamiehet
6278,702,tarinat
6279,702,Pohjanmaa
6280,702,aluetalous
6281,702,paikallistalous
6282,702,kunta-ala
6283,702,lama
6284,702,businesses
6285,702,development
6286,702,entrepreneurs
6287,702,entrepreneurial values
6288,702,local government
6289,702,local government officers
6290,702,regional economy
6291,703,opiskelu
6292,703,opiskelijat
6293,703,korkeakouluopiskelu
6294,703,opinnäytteet
6295,703,pro gradu -tutkielmat
6296,703,opiskelijaelämä
6297,703,opinnot
6298,703,tulevaisuudenodotukset
6299,703,opetus
6300,703,korkeakouluopetus
6301,703,yliopistot
6302,703,työssäkäynti
6303,703,academic achievement
6304,703,employment
6305,703,higher education institutions
6306,703,student behaviour
6307,703,students (college)
6308,703,teaching
6309,703,undergraduates
6310,704,rekrytointi
6311,704,henkilöstöhankinta
6312,704,ulkoistaminen
6313,704,työhönotto
6314,704,työelämä
6315,704,työnhaku
6316,704,työttömyys
6317,704,konsultointi
6318,704,työnantajat
6319,704,konsulttitoimistot
6320,704,persoonallisuus
6321,704,työntekijät
6322,704,palkkatyö
6323,704,tietotekniikka-ala
6324,704,työ
6325,704,ruumiillisuus
6326,704,sosiaaliset taidot
6327,704,ulkonäkö
6328,704,etnisyys
6329,704,toimeksianto
6330,704,employment
6331,704,job hunting
6332,704,personnel
6333,704,personnel management
6334,704,personnel selection
6335,704,professional consultations
6336,704,recruitment
6337,704,specialists
6338,705,mentorointi
6339,705,brändäys
6340,705,henkilöstökoulutus
6341,705,työelämä
6342,705,työhyvinvointi
6343,705,työnhaku
6344,705,kilpailukyky
6345,705,ammatti-identiteetti
6346,705,professionalismi
6347,705,mielikuvat
6348,705,julkisuuskuva
6349,705,imago
6350,705,työmarkkinat
6351,705,työhaastattelut
6352,705,työpaikkakoulutus
6353,705,yritysvalmennus
6354,705,roolit
6355,705,suorituskyky
6356,705,työelämävalmennus
6357,705,henkilövalmennus
6358,705,coaching
6359,705,job hunting
6360,705,labour and employment
6361,705,labour market
6362,705,personnel management
6363,705,personnel selection
6364,705,professional consultation
6365,706,kaupungit
6366,706,kaupunkitila
6367,706,julkiset tilat
6368,706,ryhmät
6369,706,torit
6370,706,aukiot
6371,706,arki
6372,706,eläkeläiset
6373,706,sosiaaliset suhteet
6374,706,sosiaaliset verkostot
6375,706,teollisuustyöntekijät
6376,706,vapaa-aika
6377,706,rutiinit
6378,706,harrastukset
6379,706,ajankäyttö
6380,706,elderly
6381,706,leisure time
6382,706,men
6383,706,social behaviour
6384,706,social interaction
6385,706,social networks
6386,706,towns
6387,706,urban areas
6388,706,urban centres
6389,706,urban environment
6390,707,korruptio
6391,707,poliittiset instituutiot
6392,707,vastuullisuus
6393,707,politiikka
6394,707,talousrikokset
6395,707,Botswana
6396,707,Afrikka
6397,707,Eurooppa
6398,707,Itävalta
6399,707,rikollisuus
6400,707,vaikuttaminen
6401,707,valta
6402,707,vaalijärjestelmät
6403,707,demokratia
6404,707,federalismi
6405,707,puolueet
6406,707,puoluepolitiikka
6407,707,valtarakenteet
6408,707,parlamentarismi
6409,707,byrokratia
6410,707,kansainväliset järjestöt
6411,707,unitarismi
6412,707,accountability
6413,707,bureaucracy
6414,707,corruption
6415,707,crime
6416,707,democracy
6417,707,electoral systems
6418,707,federalism
6419,707,financial crimes
6420,707,international organizations
6421,707,parliamentary systems
6422,707,party politics
6423,707,political institutions
6424,707,political parties
6425,707,political power
6426,707,politics
6427,707,social influence
6428,707,unitary state
6429,708,henkilöstö
6430,708,palkansaajat
6431,708,palkkaus
6432,708,tasa-arvo
6433,708,tulevaisuudenodotukset
6434,708,työaika
6435,708,lama
6436,708,työelämä
6437,708,työhyvinvointi
6438,708,työilmapiiri
6439,708,työkyky
6440,708,työolot
6441,708,työpaikkaväkivalta
6442,708,työsuhde
6443,708,paikallinen sopiminen
6444,708,työehtosopimukset
6445,708,etätyö
6446,708,ammatillinen kehitys
6447,708,autonomy at work
6448,708,discrimination
6449,708,economic recession
6450,708,employees
6451,708,employment contracts
6452,708,job characteristics
6453,708,job satisfaction
6454,708,job security
6455,708,local bargaining
6456,708,occupational training
6457,708,personnel management
6458,708,personnel policy
6459,708,telework
6460,708,wages
6461,708,working conditions
6462,708,arrangement of working time
6463,708,workloads
6464,709,köyhyys
6465,709,kirjoituskilpailut
6466,709,sosiaalihuolto
6467,709,arki
6468,709,kokemukset
6469,709,työttömyys
6470,709,syrjäytyminen
6471,709,velkaantuminen
6472,709,henkilöhistoria
6473,709,selviytyminen
6474,709,sosiaalitoimi
6475,709,työllistyminen
6476,709,palkkatyö
6477,709,sosiaalinen nousu
6478,709,maksuhäiriöt
6479,709,pienituloiset
6480,709,köyhät
6481,709,pienituloiset
6482,709,debts
6483,709,everyday life
6484,709,experiences
6485,709,life events
6486,709,living conditions
6487,709,low pay
6488,709,poor persons
6489,709,poverty
6490,709,unemployment
6491,709,social disadvantage
6492,709,social exclusion
6493,709,social mobility
6494,709,social services
6495,710,työllisyys
6496,710,työttömyys
6497,710,nuorisotyöttömyys
6498,710,ansiotyö
6499,710,pätkätyö
6500,710,nuoret
6501,710,elämäntapa
6502,710,matkailukeskukset
6503,710,Lappi
6504,710,työmarkkinat
6505,710,määräaikaisuus
6506,710,tilapäinen työvoima
6507,710,ravintola-ala
6508,710,hotelliala
6509,710,matkailuala
6510,710,arvot
6511,710,harrastukset
6512,710,hyvinvointi
6513,710,koulutus
6514,710,muutos
6515,710,perheet
6516,710,tulevaisuudenodotukset
6517,710,vapaa-aika
6518,710,ystävät
6519,710,valtiontuki
6520,710,labour and employment
6521,710,leisure time
6522,710,life styles
6523,710,seasonal employment
6524,710,temporary employment
6525,710,tourism
6526,710,tourist facilities
6527,710,unemployment
6528,710,values
6529,710,working conditions
6530,710,youth employment
6531,711,elämäntapahtuma
6532,711,elämänhistoria
6533,711,elämänkaari
6534,711,henkilöhistoria
6535,711,keski-ikä
6536,711,perheet
6537,711,asuminen
6538,711,työ
6539,711,koulutus
6540,711,education
6541,711,families
6542,711,family life
6543,711,housing
6544,711,labour and employment
6545,711,life cycle
6546,711,life events
6547,711,life histories
6548,712,kasvatusyhteistyö
6549,712,kumppanuus
6550,712,varhaiskasvatus
6551,712,kasvatus
6552,712,kasvatustiede
6553,712,kasvatusala
6554,712,kasvattajat
6555,712,varhaiskasvatuksen opettajat
6556,712,päivähoito
6557,712,päiväkodit
6558,712,työnohjaus
6559,712,työntekijät
6560,712,esihenkilöt
6561,712,vanhemmuus
6562,712,lapset (ikäryhmä)
6563,712,lastenhoito
6564,712,hoivatyö
6565,712,yhteistyö
6566,712,child care
6567,712,child day care
6568,712,child-minders
6569,712,children
6570,712,day nurseries
6571,712,early childhood
6572,713,tieteellinen julkaisutoiminta
6573,713,tieteellinen kirjoittaminen
6574,713,tieteellinen tieto
6575,713,vertaisarviointi
6576,713,professorit
6577,713,tieteenalat
6578,713,julkaisut
6579,713,tutkimus
6580,713,tiedelehdet
6581,713,artikkelit (julkaisut)
6582,713,kirjat
6583,713,oppikirjat
6584,713,tiedeyhteisöt
6585,713,yhteisjulkaiseminen
6586,713,tieteellinen yhteistyö
6587,713,educational publications
6588,713,publishing industry
6589,713,research work
6590,713,research workers
6591,713,scientific cooperation
6592,713,scientific research
6593,713,textbooks
6594,714,ulkoistaminen
6595,714,terveyspalvelut
6596,714,terveyskeskukset
6597,714,sairaalat
6598,714,palveluntuottajat
6599,714,yksityiset palvelut
6600,714,kilpailuttaminen
6601,714,lääkärit
6602,714,sairaanhoitajat
6603,714,viranhaltijat
6604,714,health services
6605,714,hospital services
6606,714,local government officers
6607,714,medical centres
6608,714,nurses
6609,714,physicians
6610,714,private health services
